Common,Species,lon,lat,Country,State/Province,Year
Fox,Vulpes vulpes,-4.97427,51.79598,United Kingdom,Wales,1981
Fox,Vulpes vulpes,-4.97427,51.79598,United Kingdom,Wales,1981
Fox,Vulpes vulpes,-3.96779,51.99699,United Kingdom,Wales,1981
Fox,Vulpes vulpes,-3.3465,51.84294,United Kingdom,Wales,1981
Fox,Vulpes vulpes,-5.27033,51.87805,United Kingdom,Wales,1981
Fox,Vulpes vulpes,-4.39959,51.89905,United Kingdom,Wales,1981
Fox,Vulpes vulpes,-4.64444,51.73642,United Kingdom,Wales,1981
Fox,Vulpes vulpes,-4.68995,51.89277,United Kingdom,Wales,1981
Fox,Vulpes vulpes,-4.96251,51.6164,United Kingdom,Wales,1981
Fox,Vulpes vulpes,-4.81826,51.61995,United Kingdom,Wales,1981
Fox,Vulpes vulpes,-4.25437,51.90192,United Kingdom,Wales,1981
Fox,Vulpes vulpes,-5.12528,51.882,United Kingdom,Wales,1981
Fox,Vulpes vulpes,-4.39959,51.89905,United Kingdom,Wales,1981
Fox,Vulpes vulpes,-4.67927,51.71314,United Kingdom,Wales,1981
Fox,Vulpes vulpes,-4.24797,51.62777,United Kingdom,Wales,1981
Fox,Vulpes vulpes,-3.79303,51.81544,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-4.4,56.6,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-3.8,50.3,United Kingdom,England,1981
Peregrine,Falco peregrinus,-3.7,52.2,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-4.4,56.8,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-3.3,53.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-3.7,53.2,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-4,50.6,United Kingdom,England,1981
Peregrine,Falco peregrinus,-3.9,56.4,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-5.3,51.8,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.3,51.7,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-4.8,52,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-2.4,53.1,United Kingdom,England,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-3.3,51.8,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-3.2,54.7,United Kingdom,England,1981
Peregrine,Falco peregrinus,-5.3,50.3,United Kingdom,England,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-4.9,54.9,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-3.1,51.5,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-6.3,50,United Kingdom,England,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-3.8,52.4,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-2.6,57,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-3.5,55,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-4.1,51.2,United Kingdom,England,1981
Peregrine,Falco peregrinus,-4.1,52.6,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.3,51.9,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-3,53.6,United Kingdom,England,1981
Peregrine,Falco peregrinus,-5.4,51.9,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-4.3,57.6,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-3.1,53.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-4,53.3,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-4.7,51.7,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-3.1,53.4,United Kingdom,England,1981
Peregrine,Falco peregrinus,-3.5,58.3,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-2.8,54.3,United Kingdom,England,1981
Peregrine,Falco peregrinus,-4.9,55.2,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-5,52,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-6.3,50,United Kingdom,England,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-4.4,52.2,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.4,50.2,United Kingdom,England,1981
Peregrine,Falco peregrinus,-3.4,57,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-3.2,54.6,United Kingdom,England,1981
Peregrine,Falco peregrinus,-3.1,56.9,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-4.5,53.2,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.4,50.2,United Kingdom,England,1981
Peregrine,Falco peregrinus,-5.1,52,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-4.8,52,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-4,51.6,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.2,54.8,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-4.1,51.8,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-4.6,57.4,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,0.3,53.1,United Kingdom,England,1981
Peregrine,Falco peregrinus,-5,56.8,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-5.1,52,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-2.5,54.6,United Kingdom,England,1981
Peregrine,Falco peregrinus,-4.7,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-3.5,51.7,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-4.6,54.8,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-0.2,52.4,United Kingdom,England,1981
Peregrine,Falco peregrinus,-5.4,50.2,United Kingdom,England,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-4.9,50.5,United Kingdom,England,1981
Peregrine,Falco peregrinus,-2.9,57,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-5.6,50.1,United Kingdom,England,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-4.6,57,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-3.6,58.4,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-2.8,54.4,United Kingdom,England,1981
Peregrine,Falco peregrinus,-2.9,56.3,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-3.6,58.6,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-2.4,54.6,United Kingdom,England,1981
Peregrine,Falco peregrinus,-5,51.6,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.2,54.9,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-3.3,54.8,United Kingdom,England,1981
Peregrine,Falco peregrinus,-5,51.6,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.1,51.8,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-2.9,51.8,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-4.5,52.9,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-3.4,57,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-3.9,50.5,United Kingdom,England,1981
Peregrine,Falco peregrinus,-3.5,55.8,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-3.5,55.1,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-6.4,55.8,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-5.1,51.7,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-4.4,57.6,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-1.9,57.3,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-2.8,53.4,United Kingdom,England,1981
Peregrine,Falco peregrinus,-3.5,55.6,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-4.3,55.4,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-4.6,50.6,United Kingdom,England,1981
Peregrine,Falco peregrinus,-3.2,57.1,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-5,50.3,United Kingdom,England,1981
Peregrine,Falco peregrinus,-5.3,51.9,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-3.9,57.9,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-4.8,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-1.2,53.3,United Kingdom,England,1981
Peregrine,Falco peregrinus,1.6,52.8,United Kingdom,England,1981
Peregrine,Falco peregrinus,-4.8,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-6.4,55.6,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-3.8,54.8,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-3.5,50.6,United Kingdom,England,1981
Peregrine,Falco peregrinus,-4.9,54.9,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-1.6,55.4,United Kingdom,England,1981
Peregrine,Falco peregrinus,-6.2,55.9,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-5.5,56.3,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-3.5,51.9,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.1,51.8,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-1.6,55.6,United Kingdom,England,1981
Peregrine,Falco peregrinus,-2.9,51.4,United Kingdom,England,1981
Peregrine,Falco peregrinus,-2.6,59.3,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-3.3,55.2,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-4.8,52,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-3.1,59,United Kingdom,Scotland,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.4,50.2,United Kingdom,England,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-1.8,55.7,United Kingdom,England,1981
Peregrine,Falco peregrinus,-3.5,51.9,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-5.1,52.1,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-3.1,51.8,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-3.1,51.2,United Kingdom,England,1981
Peregrine,Falco peregrinus,-5,51.6,United Kingdom,Wales,1981
Peregrine,Falco peregrinus,-2.4,51.7,United Kingdom,England,1981
Fox,Vulpes vulpes,-3.1307,53.44641,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.52737,53.36071,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.31177,51.59493,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.1307,53.44641,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.07627,53.18207,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.37712,53.36128,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.1307,53.44641,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.14198,52.31573,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.03296,53.99165,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.22527,51.42007,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.23304,53.89422,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.90212,52.27804,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.19847,52.10061,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.86302,54.07106,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.90654,52.09827,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.05059,52.18942,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.4563,52.45287,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.01964,51.32611,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.52849,53.45059,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.52737,53.36071,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.3253,53.35997,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.30673,51.59629,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.61599,52.25681,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.7046,54.97756,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.1307,53.44641,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.52627,53.27082,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.3939,55.15869,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.01478,54.01892,United Kingdom,England,1982
Fox,Vulpes vulpes,0.94232,51.3471,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.6762,53.27007,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.05059,52.18942,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.90434,52.18815,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.8999,52.36793,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.27123,50.84421,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.98016,53.44774,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.7581,52.18671,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.90434,52.18815,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.79513,54.30408,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.75559,52.27659,United Kingdom,England,1982
Fox,Vulpes vulpes,-5.00627,50.42213,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.1307,53.44641,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.82996,53.46685,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.97604,53.26799,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.6762,53.27007,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.52737,53.36071,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.07627,53.18207,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.37632,53.27139,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.74541,52.6361,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.49521,52.3302,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.98016,53.44774,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.74283,52.72598,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.2109,51.41985,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.22638,53.27177,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.21125,51.41086,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.90654,52.09827,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.90434,52.18815,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.75014,51.34332,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.19847,52.10061,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.75559,52.27659,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.72374,50.85262,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.7046,54.97756,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.30659,53.47122,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.98016,53.44774,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.52737,53.36071,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.32388,53.44985,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.52849,53.45059,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.90654,52.09827,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.45315,52.54274,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.04674,52.3692,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.90873,52.00838,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.7581,52.18671,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.04867,52.27931,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.67762,53.35995,United Kingdom,England,1982
Fox,Vulpes vulpes,0.23113,53.38148,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.1307,53.44641,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.3253,53.35997,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.34676,51.44067,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.32511,53.43783,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.75052,52.45635,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.20008,52.01071,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.75306,52.36647,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.04082,53.4652,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.16526,53.60398,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.41767,55.18108,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.93363,53.50118,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.8999,52.36793,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.04674,52.3692,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.0448,52.45909,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.97604,53.26799,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.49623,51.36636,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.00656,52.32674,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.19847,52.10061,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.8999,52.36793,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.75559,52.27659,United Kingdom,England,1982
Fox,Vulpes vulpes,-5.08796,50.15146,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.19523,52.2804,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.1936,52.37029,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.90212,52.27804,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.60055,52.54457,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.07643,53.27196,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.28223,51.48711,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.07627,53.18207,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.07627,53.18207,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.71282,52.61373,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.6025,51.72999,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.52627,53.27082,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.2245,52.91221,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.17029,53.13658,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.32388,53.44985,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.04302,53.55507,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.2245,52.91221,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.17506,53.35903,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.1307,53.44641,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.52627,53.27082,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.9781,53.35786,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.31177,51.59493,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.25092,52.88759,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.60906,52.27495,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.8999,52.36793,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.90434,52.18815,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.04867,52.27931,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.21125,51.41086,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.0525,52.09953,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.45315,52.54274,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.33372,51.33906,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.61093,54.97898,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.17332,53.4489,United Kingdom,England,1982
Fox,Vulpes vulpes,0.21658,53.39074,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.91524,51.7387,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.0448,52.45909,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.90654,52.09827,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.52627,53.27082,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.99775,52.33484,United Kingdom,England,1982
Fox,Vulpes vulpes,-5.00685,50.08612,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.04674,52.3692,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.6762,53.27007,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.1216,52.81274,United Kingdom,England,1982
Fox,Vulpes vulpes,-0.8999,52.36793,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.12832,53.35654,United Kingdom,England,1982
Fox,Vulpes vulpes,-3.1307,53.44641,United Kingdom,England,1982
Fox,Vulpes vulpes,-1.16986,54.01065,United Kingdom,England,1982
Fox,Vulpes vulpes,-2.52627,53.27082,United Kingdom,England,1982
Fox,Vulpes vulpes,0.21704,53.39972,United Kingdom,England,1982
